Word	FREQ
052	103
COUNTR	103
FASH	103
PURXXXXX	103
Share	103
SOUTHGAT	103
334	102
ANGEDEBIT	102
XXXXXXXXXXXXXXXXXXXXXX	102
BLUFFIA	101
GREENBRI	101
MONTGOME	101
PAYMT	101
VEGASNV	101
BC	100
LITTLETONCO	100
SOUTHG	100
0359	99
37	99
42	99
EFT	99
FLAARLINGTON	99
KILL	99
OKUS	99
PaymentFeeDillardsGEM	99
Reference	99
pm	98
PPD	98
WESTOA	98
414	97
INDEPE	97
PRESCO	97
COLUMBI	96
XXXXXX8743	96
SANT	95
4	94
ALTAMONT	94
CK	94
XXXXXXXXXDA	94
ARBOR	93
QUAI	93
Tn	93
TWIN	93
1033	92
HAVADEBIT	92
REDEPCHECK	92
1019	91
8999	91
906	91
SOUTHL	91
2809	90
44	90
47	90
ANTELO	90
CITAD	90
Preauth	90
UNIV	90
34	89
50	89
INITIATED	89
LAUDERD	89
39	88
GALL	88
WM	88
32	87
48	87
AC	87
DECREASE	87
ISL	87
Ky	87
National	87
OTHER	87
45	86
COLORADODEBIT	86
DebitDILLARDS	86
HDWE	86
33	85
DOLLAR	85
NEWGAT	85
WICHIT	85
0504	84
41	84
INTERNATL	84
PINNACL	84
ROLLINGSAN	84
TEXARK	84
WEBWalMart	84
096	83
BEACDEBIT	83
ITEM	83
MELBOU	83
54	82
a	82
IMPERI	82
1107	81
210	81
46	81
CKFXXXXX0141POS	81
NA	81
PARKWA	81
SHOR	81
404	80
GOVERNR	80
HULE	80
LAKELINCEDAR	80
MEXICAN	80
Mo	80
TRANSFER	80
TREASURJENSEN	80
36	79
57	79
FARMIN	79
OHXXXXXXXXXXXXXXXX	79
51	78
CITR	78
DIRECT	78
reward	78
STAGE	78
ve	78
XXXXX3725	78
52	77
6	77
COCONUTESTERO	77
GALLERI	77
Oct	77
PERI	77
unlocked	77
XXXXX1002	77
53	76
Details	76
ECC	76
JEFFER	76
PRESCOTTAZ	76
SUMMITSRENO	76
XXXXX8002	76
You	76
Apr	75
AZ12	75
CLA	75
COAS	75
COLUMBUSDEBIT	75
FLAGST	75
INGR	75
LAKESIDMETARIE	75
MOUNTAIN	75
WithdrawalXXXXXXXXXX	75
146	74
2012	74
49	74
7408	74
DRIVE	74
GOVERNOR	74
MARK	74
PETERSB	74
POI	74
XXXXXXXXXXXXX	74
ARROWHEGLENDALE	73
BROWAR	73
Co	73
HENDERSONNV	73
MC	73
MOUS	73
RIMROCK	73
SWINTER	73
WORT	73
59	72
LONGVIEWTX	72
LWS	72
METAIRIELA	72
TRANS	72
TX01	72
VISADEBIT	72
WEBLowes	72
58	71
6837	71
8	71
ANTO	71
COMPANY	71
DILLARDSDILLARDS	71
HAMI	71
HOUSTONTX	71
LL	71
Oh	71
UNIVER	71
0503	70
Aug	70
BISTR	70
CAROLI	70
COOLSPRI	70
L343	70
NMUS	70
NORTHS	70
PLAZ	70
XXXXXXXXXXXXXX	70
1214	69
345	69
349	69
38	69
ACHTR	69
BART	69
BROOMF	69
COU	69
INTER	69
MAB	69
MABELVALE	69
XXXXDEBIT	69
56	68
73	68
COOL	68
GALLER	68
HENDERS	68
NATIONAL	68
1223	67
ANTON	67
ARUS	67
ARXXXXXX	67
CKFXXXXX2167POS	67
CUCARD	67
GOVN	67
Memo	67
NORTHLAK	67
NORTHPOALPHARETTA	67
RF	67
XXXXX4002	67
GAXXXXXX	66
MEA	66
OKLAHOMADEBIT	66
PEMB	66
Pending	66
SEA	66
SUBWAY	66
XXXXX5002	66
045	65
ALTAMO	65
BOSSI	65
CACHE	65
CKFPOS	65
FASHIONSCOTTSDALE	65
L341	65
NORTHL	65
Nv	65
PROM	65
XXXXX3090	65
1226	64
6930	64
ANT	64
ASHEVILL	64
CAPITALONE	64
CRES	64
myLunchMone	64
OHXXXXXX	64
RETURN	64
SUMM	64
SUMME	64
WEBERSTO	64
WESTERN	64
XXXXX3002	64
XXXXX8012	64
927	63
Category	63
CKFXXXXX5785POS	63
CL	63
COUNTRYCLEARWATER	63
EDGWATER	63
PY	63
XXXXX6355	63
XXXXX8873	63
XXXXXX3872	63
1030	62
7205	62
ACCT	62
AMARILLAMARILLO	62
ATLA	62
CKCD	62
HEND	62
IDXXXXXX	62
LONGVI	62
MAN	62
MATUCSON	62
NORTHLA	62
PIERRE	62
PINNACLROGERS	62
SQOKLAHOMA	62
SUNLANDEL	62
BEAUMONTTX	61
CAZ	61
CreditCard	61
DESC	61
ESPLAN	61
SIG	61
TRACE	61
XXXXXSVILLE	61
XXXXXX9049	61
1222	60
213	60
43	60
4405	60
BO	60
BOC	60
FeeDillardsGEMB	60
GATEWA	60
HOLL	60
Merchant	60
OVERDRAFT	60
SEMI	60
XXXXXX0017	60
Belk	59
FIREWHEE	59
GDEBIT	59
Jul	59
REDEPCHEC	59
WEBBelk	59
XXXXX1334	59
1221	58
CANT	58
FAYETT	58
HIGHLAND	58
HWDILLARD	58
KILLEENKILLEEN	58
MERRY	58
NORM	58
NORTH7408	58
SCOOTERS	58
SM	58
Tran	58
UNIVERSTAMPA	58
2991	57
347	57
CKFXXXXX9551POS	57
HARLIN	57
ODEBIT	57
TRIANG	57
UNIVERS	57
WILLOWBR	57
XXXXX8208	57
XXXXXX2354	57
XXXXXX8809	57
8259	56
ANTONIOTX	56
EASTDA	56
Expires	56
GATE	56
GRADEBIT	56
ks	56
LLC	56
PROMEN	56
St	56
WESTRI	56
XXXXXXXTON	56
1013	55
CHARLOTPT	55
MCAL	55
PERIMETATLANTA	55
Posted	55
QU	55
SCOT	55
SEMINOLSANFORD	55
SQU	55
STOCKTONCA	55
VILLAG	55
WIRE	55
WOLFCH	55
XXXXX0334	55
XXXXX3236	55
XXXXX3437	55
ANGEL	54
CKFXXXXX7753POS	54
External	54
FeeDillard	54
MCALIST	54
TRIA	54
WITHDRAWALDILLARDS	54
WOLF	54
XXXXX2215	54
XXXXX3208	54
XXXXX4285	54
XXXXXX0409	54
1220	53
ALEXAN	53
ALTA	53
AMARIL	53
bill	53
Ca	53
CARO	53
COPPEROPODEBIT	53
FLAGSTAFDEBIT	53
IDUS	53
JUBILE	53
MCDILLARD	53
PASOEL	53
ROLL	53
SOUTHGASARASOTA	53
STONECRE	53
Stre1001	53
WESTOAKHOUSTON	53
WI	53
WINSTONSALE	53
XXXXX5215	53
XXXXXXXXDILLARDS	53
0016	52
AMEX	52
BCBSGA	52
BR	52
Class	52
Consumer	52
Fee	52
WEBDillards	52
WICHI	52
0000	51
71	51
CARR	51
CHADEBIT	51
Ckcard	51
CKFXXXXX0946POS	51
COOLSPR	51
COUNTRY	51
HALAKE	51
PKW	51
VOLUSI	51
XXXXX7334	51
XXXXXX2684	51
0169	50
0308	50
1026	50
1129	50
BIRDSEYE	50
CKFXXXXX9579POS	50
HAYWOOD	50
PK	50
SYNCBDILLARDS	50
Tx	50
TYRO	50
WOODLANTULSA	50
XXXXX0208	50
XXXXX0355	50
XXXXX6229	50
XXXXX9334	50
XXXXXX4435	50
XXXXXX8011	50
XXXXXX8267	50
XXXXXXDILLARDS	50
1009	49
1018	49
1101	49
6059	49
6926	49
ARLINGTO	49
ARRO	49
CAONLINE	49
CKFXXXXX0012POS	49
CKFXXXXX1600POS	49
FIRS	49
GOVERNRTALLAHASSEE	49
HUNTSVIL	49
KENW	49
SH	49
TREA	49
VS	49
WE	49
XXXXX1738	49
XXXXX5355	49
XXXXXX3387	49
XXXXXX7444	49
4348	48
6159	48
7414	48
ANDERS	48
GALLERIST	48
SDILLARD	48
TUCS	48
TURTLE	48
U2	48
WELLINGTO	48
XXXXX1355	48
XXXXX2002	48
XXXXX2355	48
XXXXX6334	48
XXXXX7362	48
XXXXX9355	48
XXXXXX4457	48
1128	47
4278	47
8546	47
ALTAM	47
ALTAMON	47
AM	47
COUNTRYSI	47
DEBITS	47
KENTUCKY	47
LDEBIT	47
MCARTHUNORFOLK	47
preauthorized	47
REGE	47
SAL	47
VOLU	47
wd	47
XFER	47
XXXXX7073	47
XXXXX7348	47
65	46
98	46
ALTAMONTESP	46
ANTONIOTXUS	46
CKFXXXXX4357POS	46
CKFXXXXX6403POS	46
COCONU	46
EA	46
FLUS0015	46
INST	46
JACKSONV	46
MACARTHUR	46
NORTHWEST	46
ORLEANS	46
SAVA	46
Sep	46
WIREG	46
XXXXX1362	46
XXXXX3355	46
XXXXX4341	46
XXXXX5758	46
XXXXX6194	46
XXXXX7002	46
0725	45
2233DEBIT	45
2601	45
500	45
5812	45
7656	45
9797	45
BRAY	45
CKFXXXXX7893POS	45
DEERBROO	45
DILLACARY	45
DOUGLASVILL	45
HARDWARE	45
MANH	45
May	45
MELBOURNEFL	45
Processed	45
TRN	45
VOLUSIADAYTONA	45
XXXXX2334	45
XXXXX4549	45
XXXXX6236	45
XXXXXX1289	45
XXXXXX2023	45
1012	44
1114	44
1116	44
1227	44
1229	44
5630	44
67	44
68	44
74	44
99	44
Cc	44
CHESTERCHESTERFIELD	44
CKFXXXXX3484POS	44
CKFXXXXX6909POS	44
DOMA	44
FCU	44
FSANTA	44
KAREN	44
MAGAINESVILLE	44
MEMO	44
NCHARLESTON	44
Sprco	44
STONES	44
VAL	44
XXXXX0311	44
XXXXX0661	44
XXXXX1600	44
XXXXX2785	44
XXXXX4236	44
XXXXX5123	44
XXXXX9002	44
XXXXX9236	44
XXXXXX7005	44
1109	43
5625	43
86	43
97	43
DR	43
Dual	43
INDEPENWILMINGTON	43
INN	43
MELITTLETON	43
MERRIT	43
MEXIC	43
NAME	43
NORTHPO	43
PALMDALECA	43
PECANLAND	43
PEMBRO	43
PEMBROK	43
PURXXXXXX	43
SCORPUS	43
XXXXX0002	43
XXXXX4348	43
XXXXX5348	43
XXXXX6264	43
XXXXX8355	43
0703	42
0707	42
1117	42
1205	42
1215	42
1224	42
79	42
87	42
CKFXXXXX4014POS	42
CPANAMA	42
Jun	42
LKXXXXXX	42
PAMA	42
SAVANNA	42
TNXXXXXX	42
VALDOSTA	42
XXXXX1265	42
XXXXX3722	42
XXXXX6002	42
XXXXX7355	42
XXXXXX3248	42
0834	41
1010	41
1014	41
1105	41
1357	41
303	41
5012	41
60	41
95	41
ALEXANDRI	41
American	41
BROWNSVI	41
CAROLIN	41
CATYPE	41
CKFXXXXX2384POS	41
CKFXXXXX4261POS	41
CKFXXXXX8624POS	41
GREENHI	41
Id	41
MANHATT	41
MIDD	41
NORTHWOO	41
OHUS	41
PCHARLOTTE	41
SUNL	41
Theory	41
TRIANGLRALEIGH	41
VEGADEBIT	41
x2f	41
XXXXX0341	41
XXXXX1271	41
XXXXX3215	41
XXXXX7323	41
XXXXXX2468	41
1017	40
1027	40
1206	40
1684	40
200	40
6760	40
75	40
82	40
ANXXXXO	40
Ar	40
ARROWHEA	40
AZ11	40
BEACHW	40
CAIN	40
CARRI	40
CHARL	40
CKFXXXXX1760POS	40
CKFXXXXX1921POS	40
CKFXXXXX2135POS	40
CKFXXXXX4255POS	40
CKFXXXXX6885POS	40
DebitDILLARD	40
GREENBRIE	40
GREENHINASHVILLE	40
GREENSPHOUSTON	40
HATTIESBUR	40
In	40
NEWGA	40
Note	40
null	40
PEACHTR	40
RICHMONDIN	40
SEGREENSBORO	40
SHO	40
VICT	40
WOLFCHAS	40
XXXXX1264	40
XXXXX4334	40
XXXXX6208	40
XXXXX6362	40
XXXXX8166	40
XXXXX8334	40
XXXXX8335	40
XXXXX9145	40
XXXXXX0162	40
Y0000	40
0213	39
0945	39
1031	39
1148	39
3482	39
4832	39
5311Card	39
62	39
70	39
72	39
78	39
9040	39
ATLANTI	39
CITADELCOLORADO	39
CKFXXXXX0209POS	39
CKFXXXXX6967POS	39
COOLSP	39
EDGEWATBILOXI	39
EWICHITA	39
HILLTX	39
KYUS	39
l	39
LEWISVIL	39
LEXINGTONKY	39
quai	39
WOR	39
XXXXX4355	39
XXXXX9715	39
XXXXXX0445	39
XXXXXX2722	39
XXXXXX3378	39
XXXXXX3993	39
XXXXXX4386	39
XXXXXX6640	39
XXXXXX9651	39
XXXXXXXXXXXX6007	39
0118	38
1025	38
1071	38
1103	38
1104	38
1219	38
1366	38
2327	38
3946	38
5130	38
66	38
69	38
84	38
9012	38
94	38
96	38
BKOFAMERICA	38
CAUS	38
CHARLO	38
check	38
CKFXXXXX0686POS	38
CKFXXXXX1325POS	38
CKFXXXXX1925POS	38
CKFXXXXX2537POS	38
COLUMBUSGA	38
EB	38
Express	38
Location	38
MATTLOUISVILLE	38
MIL	38
Ne	38
PLLITTLE	38
REGENCYJACKSONVILLE	38
sprioklahoma	38
XXXXX0236	38
XXXXX1194	38
XXXXX1348	38
XXXXX2011	38
XXXXX2306	38
XXXXX2359	38
XXXXX4356	38
XXXXX6292	38
XXXXX7412	38
XXXXX8264	38
XXXXX8348	38
XXXXX9348	38
XXXXXX3047	38
XXXXXX3942	38
0104	37
0628	37
1057	37
1127	37
1213	37
1231	37
3360	37
3678	37
6235	37
92	37
BEACHWOBEACHWOOD	37
CHESTERFI	37
CKFXXXXX1296POS	37
CKFXXXXX4403POS	37
DILLAR	37
ES	37
HOL	37
LITHONIAGA	37
Nm	37
OAKW	37
PUM	37
SHERMANSHERMAN	37
Signature	37
SUNS	37
TREASU	37
TX08	37
Ut	37
XXXXX1359	37
XXXXX2732	37
XXXXX3313	37
XXXXX3341	37
XXXXX4166	37
XXXXX4201	37
XXXXX4257	37
XXXXX4320	37
XXXXX4362	37
XXXXX5257	37
XXXXXX2765	37
XXXXXX2842	37
XXXXXX8840	37
0103	36
0315	36
0830	36
1002	36
1015	36
1021	36
1024	36
1052	36
1115	36
1203	36
1212	36
1216	36
2078	36
3681	36
5372	36
5545	36
77	36
Az	36
CKFXXXXX0824POS	36
CKFXXXXX4835POS	36
COASTALMYRTLE	36
DILLARDCLEMSON	36
FRAN	36
IAUS	36
MADISO	36
NEUS	36
PEAK	36
PEARLANPEARLAND	36
PINNACLEH	36
SBOISE	36
SERIAL	36
US1033WINTER	36
XXXXX0362	36
XXXXX1229	36
XXXXX3298	36
XXXXX3334	36
XXXXX3348	36
XXXXX5341	36
XXXXX7341	36
XXXXX7921	36
XXXXX8206	36
XXXXX8362	36
XXXXXX1137	36
XXXXXX2662	36
XXXXXX4999	36
XXXXXX8027	36
XXXXXX8906	36
XXXXXX9111	36
0202	35
0223	35
1005	35
1088	35
1091	35
1110	35
1146	35
1202	35
220	35
300	35
3146	35
7925	35
8667	35
90	35
at	35
AZ09	35
BEACHWOODDILLARDS	35
CAROLINPINEVILLE	35
CKFXXXXX8361POS	35
DIRECTDEBIT	35
GRACIES	35
IMPERIAEL	35
JACKSO	35
MIDWAY	35
PARADISPHOENIX	35
RICH	35
WEBE	35
WESTGA	35
XXXXX1236	35
XXXXX1285	35
XXXXX1341	35
XXXXX2159	35
XXXXX2180	35
XXXXX2338	35
XXXXX3187	35
XXXXX3194	35
XXXXX4323	35
XXXXX5180	35
XXXXX9208	35
XXXXX9257	35
XXXXXX2866	35
XXXXXX5603	35
XXXXXX5647	35
XXXXXX6843	35
XXXXXX8330	35
XXXXXX8617	35
XXXXXX9955	35
0102	34
0111	34
0128	34
1011	34
1028	34
1056	34
1102	34
1207	34
1208	34
1217	34
1244	34
1334	34
2608	34
2720	34
2995	34
3069	34
5150	34
6022	34
83	34
9019	34
91	34
9678	34
AMZC	34
AUGUSTAAUGUSTA	34
BAL	34
CENTROCA	34
CHATTANOODEBIT	34
DESERT	34
Direct	34
GARLANDTX	34
HDW	34
Islandne	34
KILLE	34
LITTLETO	34
MANHATTANKS	34
PAYMENTPPD	34
SEMINOL	34
STJOH	34
STRE	34
VICTOR	34
WEBAmazon	34
WELL	34
XXXXX0166	34
XXXXX1180	34
XXXXX2250	34
XXXXX2377	34
XXXXX3264	34
XXXXX4004	34
XXXXX4264	34
XXXXX4359	34
XXXXX5236	34
XXXXX5349	34
XXXXX7291	34
XXXXX9578	34
XXXXXX1936	34
XXXXXX3223	34
XXXXXX3838	34
XXXXXX5453	34
XXXXXX6107	34
XXXXXX6797	34
XXXXXX9223	34
1022	33
1023	33
1078	33
1108	33
1111	33
1120	33
1130	33
1211	33
2060	33
2100	33
2176	33
61	33
63	33
64	33
8780	33
93	33
9945	33
ACADIANLAFAYETTE	33
CKFXXXXX3710POS	33
CKFXXXXX8447POS	33
CKFXXXXX9323POS	33
Debitdebit	33
Frost	33
GOVERNORS	33
Grand	33
GREENS	33
Henderson	33
MELBOURMELBOURNE	33
NOR	33
OLMSTED	33
PEACHTRECOLUMBUS	33
SOUTHW	33
STREET	33
XXXXX0180	33
XXXXX0358	33
XXXXX1357	33
XXXXX1358	33
XXXXX2362	33
XXXXX3062	33
XXXXX6259	33
XXXXX6353	33
XXXXX6391	33
XXXXX7208	33
XXXXX7236	33
XXXXX9234	33
XXXXX9264	33
XXXXXX3906	33
XXXXXX6535	33
XXXXXX6927	33
XXXXXX8715	33
XXXXXX9877	33
0110	32
0131	32
0307	32
1051	32
1106	32
1126	32
3368	32
4267	32
4491	32
6399	32
89	32
9061	32
ALTAMONALTAMONTE	32
ANTE	32
ASHEVI	32
Bank	32
CARRIAG	32
CKFXXXXX5893POS	32
CKFXXXXX6018POS	32
CKFXXXXX6088POS	32
COIDXXXXXXXXXX	32
FeeDillardsGE	32
GARD	32
HAMILTO	32
LAKELA	32
NMXXXXXX	32
ORLANDOFL	32
SK	32
VALL	32
WASH	32
WIN	32
XXXXX0041	32
XXXXX0257	32
XXXXX1278	32
XXXXX2348	32
XXXXX2968	32
XXXXX3166	32
XXXXX3226	32
XXXXX3285	32
XXXXX3362	32
XXXXX3540	32
XXXXX3686	32
XXXXX3898	32
XXXXX5285	32
XXXXX6185	32
XXXXX6348	32
XXXXX7306	32
XXXXX8176	32
XXXXX8201	32
XXXXX8229	32
XXXXX9358	32
XXXXX9362	32
XXXXXX0114	32
XXXXXX1162	32
XXXXXX1432	32
XXXXXX1550	32
XXXXXX5059	32
XXXXXX6367	32
XXXXXX7142	32
XXXXXX7220	32
XXXXXX8115	32
XXXXXX8207	32
XXXXXX8470	32
XXXXXX8886	32
XXXXXXXXXXXX1696	32
0116	31
1041	31
1069	31
1121	31
1123	31
1201	31
1210	31
2101	31
3112	31
6165	31
6418	31
7058	31
7901	31
8032	31
AIHOUSTON	31
AISLEDILLARDS	31
AZ10	31
BEACHWOODOH	31
BILLPAY	31
BISCUI	31
CITADELCHARLESTON	31
COOLSPRIN	31
CORDOVAPENSACOLA	31
dil	31
DRI	31
epay	31
FLAGSTAFFAZ	31
HARLINGENTX	31
Kepaducah	31
MAC	31
MELB	31
PAROVERLAND	31
pay	31
PEAKS	31
STONECRES	31
Today	31
TREAS	31
WEBERST	31
WOLFCHA	31
XXXXX0165	31
XXXXX0285	31
XXXXX1004	31
XXXXX1250	31
XXXXX2222	31
XXXXX2358	31
XXXXX3001	31
XXXXX3471	31
XXXXX5208	31
XXXXX5237	31
XXXXX5358	31
XXXXX5362	31
XXXXX5902	31
XXXXX6258	31
XXXXX6320	31
XXXXX6688	31
XXXXX6983	31
XXXXX7180	31
XXXXX7264	31
XXXXX7377	31
XXXXX8230	31
XXXXX8341	31
XXXXX8523	31
XXXXX8942	31
XXXXX8978	31
XXXXX9164	31
XXXXX9262	31
XXXXX9271	31
XXXXXX1587	31
XXXXXX2915	31
XXXXXX7675	31
XXXXXX8347	31
XXXXXX8476	31
XXXXXX9909	31
0119	30
0329	30
0804	30
1064	30
1075	30
1086	30
1122	30
1209	30
1228	30
1865	30
3247	30
3496	30
3998	30
6076	30
8592	30
9440	30
ABIXXXX	30
BP	30
CARDDILLARD	30
CKFXXXXX4257POS	30
CKFXXXXX7937POS	30
CKFXXXXX8697POS	30
DIET	30
HIGHLANDS	30
JCP	30
LOOP	30
MCAR	30
paid	30
PANA	30
PARA	30
PASOTX	30
Pay	30
PERIMET	30
RDOVA	30
SOUTHA	30
XXXXX0559	30
XXXXX0670	30
XXXXX1455	30
XXXXX4180	30
XXXXX4188	30
XXXXX4692	30
XXXXX5004	30
XXXXX5334	30
XXXXX6350	30
XXXXX7173	30
XXXXX7194	30
XXXXX7313	30
XXXXX7357	30
XXXXX7359	30
XXXXX8236	30
XXXXX8257	30
XXXXX8327	30
XXXXX8689	30
XXXXX8757	30
XXXXX9044	30
XXXXX9215	30
XXXXX9349	30
XXXXX9357	30
XXXXX9415	30
XXXXXX0957	30
XXXXXX1228	30
XXXXXX3095	30
XXXXXX4766	30
XXXXXX5811	30
XXXXXX8633	30
0107	29
0115	29
0515	29
0629	29
1004	29
1036	29
1040	29
1046	29
1155	29
1204	29
1218	29
1307	29
1396	29
1500	29
2027	29
2356	29
3659	29
5345	29
5819	29
6024	29
7050	29
80	29
9247	29
ANNETTES	29
Boise	29
BOS	29
CAPITAL	29
CARDDILLARDS	29
Cash	29
CATHEY	29
COCO	29
COLUMBICOLUMBIA	29
COUR	29
EDGEWAT	29
GREENH	29
Ia	29
ILDate	29
INDE	29
NW	29
PREAUTHORIZED	29
SHREVEPODEBIT	29
Sig	29
SOU	29
SPRIN	29
WILLOWBROOK	29
WIR	29
WIREGRAS	29
XXXXSOTA	29
XXXXX0454	29
XXXXX0473	29
XXXXX1187	29
XXXXX1201	29
XXXXX1272	29
XXXXX2090	29
XXXXX2194	29
XXXXX2292	29
XXXXX2341	29
XXXXX2725	29
XXXXX3243	29
XXXXX3250	29
XXXXX3342	29
XXXXX5182	29
XXXXX5191	29
XXXXX5299	29
XXXXX5313	29
XXXXX5640	29
XXXXX6159	29
XXXXX6195	29
XXXXX6249	29
XXXXX6251	29
XXXXX6356	29
XXXXX6510	29
XXXXX6981	29
XXXXX7166	29
XXXXX7222	29
XXXXX8035	29
XXXXX8453	29
XXXXX8464	29
XXXXX9246	29
XXXXX9314	29
XXXXX9501	29
XXXXX9980	29
XXXXXX0013	29
XXXXXX1686	29
XXXXXX2377	29
XXXXXX3134	29
XXXXXX3513	29
XXXXXX6898	29
XXXXXX6925	29
XXXXXX7594	29
XXXXXX8048	29
XXXXXX8396	29
0105	28
0327	28
0604	28
1007	28
1029	28
1034	28
1077	28
1112	28
1230	28
1698	28
2113	28
2700	28
3945	28
4078	28
4255	28
4669	28
5525	28
5542	28
5588	28
5993	28
7069	28
7329	28
7719	28
81	28
9371	28
ALBA	28
BISTRO	28
CARRIA	28
CKFXXXXX5197POS	28
CKFXXXXX7484POS	28
CKFXXXXX8630POS	28
DEBITCARD	28
ECHECK	28
electronic	28
FLAG	28
GALLE	28
KSXXXXXX	28
PS	28
SOKLAHOMA	28
VIST	28
WEBJCPenney	28
WILL	28
XXXXX0004	28
XXXXX0187	28
XXXXX0215	28
XXXXX0225	28
XXXXX0235	28
XXXXX0264	28
XXXXX0271	28
XXXXX0306	28
XXXXX1144	28
XXXXX1320	28
XXXXX1327	28
XXXXX1771	28
XXXXX1930	28
XXXXX1998	28
XXXXX2208	28
XXXXX2236	28
XXXXX3113	28
XXXXX3229	28
XXXXX3358	28
XXXXX4169	28
XXXXX5178	28
XXXXX5894	28
XXXXX6173	28
XXXXX6180	28
XXXXX6271	28
XXXXX6351	28
XXXXX6411	28
XXXXX7201	28
XXXXX7203	28
XXXXX7320	28
XXXXX8194	28
XXXXX8293	28
XXXXX8810	28
XXXXX9180	28
XXXXX9274	28
XXXXXX0276	28
XXXXXX3418	28
XXXXXX4376	28
XXXXXX4806	28
XXXXXX6016	28
XXXXXX7018	28
XXXXXXXXDILLARD	28
XXXXXXXXXXXX6500	28
0108	27
0316	27
0325	27
0622	27
0630	27
0913	27
100	27
1008	27
1032	27
1037	27
1039	27
1053	27
1082	27
1098	27
1138	27
1145	27
1181	27
1431	27
2036	27
2355	27
2589	27
2843	27
3495	27
3499	27
3728	27
4098	27
5049	27
5233	27
5418	27
5825	27
6003	27
7223	27
88	27
9014	27
9691	27
9844	27
9897	27
9998	27
ANIMAS	27
BATTLEFI	27
CHANDLECHANDLER	27
CHRISTMAS	27
CKFXXXXX3512POS	27
CKFXXXXX4095POS	27
CKFXXXXX4749POS	27
CKFXXXXX7156POS	27
CKFXXXXX8141POS	27
CKFXXXXX8627POS	27
CKFXXXXX8933POS	27
CKFXXXXX9707POS	27
COLO	27
debit	27
EXXONMOBIL	27
FAYE	27
FRONTI	27
HAMMON	27
HARLINGE	27
ILLINOIS	27
INDEPEN	27
KILLEENTX	27
LAKELANDFL	27
MACH	27
NON	27
PEMBR	27
RDEBIT	27
RODEBIT	27
SE	27
SUMMITS	27
tran	27
UPTO	27
XXXXX0016	27
XXXXX0162	27
XXXXX0201	27
XXXXX0229	27
XXXXX0250	27
XXXXX0339	27
XXXXX1349	27
XXXXX2189	27
XXXXX2229	27
XXXXX3349	27
XXXXX3357	27
XXXXX4243	27
XXXXX4346	27
XXXXX4544	27
XXXXX5194	27
XXXXX5357	27
XXXXX6850	27
XXXXX6882	27
XXXXX7327	27
XXXXX7730	27
XXXXX8218	27
XXXXX9194	27
XXXXX9275	27
XXXXX9285	27
XXXXX9322	27
XXXXX9525	27
XXXXXSDALE	27
XXXXXX0657	27
XXXXXX1086	27
XXXXXX1229	27
XXXXXX1312	27
XXXXXX1336	27
XXXXXX2612	27
XXXXXX2964	27
XXXXXX2985	27
XXXXXX3712	27
XXXXXX3918	27
XXXXXX5032	27
XXXXXX5189	27
XXXXXX5816	27
XXXXXX6440	27
XXXXXX6806	27
0106	26
0420	26
0528	26
0563	26
0823	26
1016	26
1020	26
1058	26
1068	26
1125	26
1144	26
1330	26
1462	26
1468	26
2015	26
2579	26
3464	26
3501	26
3677	26
3869	26
4018	26
4945	26
6942	26
7169	26
7973	26
8019	26
8024	26
8341	26
85	26
8640	26
9160	26
9173	26
9291	26
950	26
ACHDW	26
ALICIA	26
ALLY	26
BAYB	26
CH	26
CHRIS	26
CKFXXXXX0703POS	26
CKFXXXXX2752POS	26
CKFXXXXX4142POS	26
CKFXXXXX7442POS	26
CKFXXXXX8092POS	26
DR5625	26
EASTRIDG	26
EDGW	26
FAYETTEVDEBIT	26
FDEBIT	26
Goodlettsviltn	26
HERITA	26
Hiky	26
INDEPEND	26
LAFAYETTEDEBIT	26
LAKELIN	26
NATIO	26
number	26
NVUS0015	26
PECANLAN	26
Q1DXXXXXXAXXXXX	26
SAVINGS	26
SOON	26
TXCard	26
XXXXX0135	26
XXXXX0222	26
XXXXX0293	26
XXXXX0348	26
XXXXX1185	26
XXXXX1208	26
XXXXX1258	26
XXXXX1299	26
XXXXX1356	26
XXXXX1364	26
XXXXX2134	26
XXXXX2278	26
XXXXX3271	26
XXXXX3292	26
XXXXX3345	26
XXXXX4111	26
XXXXX4239	26
XXXXX4301	26
XXXXX4311	26
XXXXX4351	26
XXXXX4363	26
XXXXX5134	26
XXXXX5166	26
XXXXX5222	26
XXXXX5278	26
XXXXX6178	26
XXXXX6243	26
XXXXX6257	26
XXXXX6345	26
XXXXX6529	26
XXXXX7004	26
XXXXX7046	26
XXXXX7211	26
XXXXX7262	26
XXXXX8005	26
XXXXX8180	26
XXXXX8271	26
XXXXX8357	26
XXXXX8576	26
XXXXX8604	26
XXXXX9159	26
XXXXX9341	26
XXXXX9365	26
XXXXX9828	26
XXXXX9837	26
XXXXXX0199	26
XXXXXX0651	26
XXXXXX1185	26
XXXXXX1900	26
XXXXXX2235	26
XXXXXX2249	26
XXXXXX2279	26
XXXXXX2433	26
XXXXXX3003	26
XXXXXX3008	26
XXXXXX3063	26
XXXXXX3177	26
XXXXXX3180	26
XXXXXX4251	26
XXXXXX4660	26
XXXXXX5744	26
XXXXXX6569	26
XXXXXX7381	26
XXXXXX8623	26
XXXXXX9006	26
XXXXXXXXXXDIL	26
YESTERDAYS	26
0113	25
0129	25
0137	25
0304	25
0333	25
0689	25
0828	25
1006	25
1045	25
1073	25
1093	25
1132	25
1141	25
